"sample" "signature_1" "signature_2" "signature_3" "signature_4" "signature_5"
"SRR1418127" 0 0 0 0 1
"SRR1418162" 0 0.0466457024250959 0 0.84114528792472 0.112209009650184
"SRR1418183" 0 0 0 0.528558423916466 0.471441576083534
"SRR1418201" 0 0 0 2.99034093162638e-263 1
"SRR1418225" 0 0 0.516855323304248 3.97625615483499e-70 0.483144676695752
"SRR1418243" 0 0 0 0 1
"SRR1418262" 0 0 0 1 0
"SRR1418302" 0 0 0 1 0
"SRR1418323" 0 0 0 0.473882767976566 0.526117232023434
"SRR1418346" 0.469953496739306 0 0 0.530046503260694 0
"SRR1418368" 0 0.239955791079715 0 0.227386446518359 0.532657762401926
"SRR1418390" 0 0.333333333333333 0 0 0.666666666666667
"SRR1418412" 0 0 0.200213400482682 0.424234339551847 0.375552259965471
"SRR1418433" 1.11022302462516e-16 0.330785831832957 0 0.489446317343667 0.179767850823377
"SRR1418450" 0 0 0 0 1
"SRR1418516" 0 0 0 0 1
"SRR1418540" 0 0.104973853991844 0.151140553815514 0.141557101694132 0.602328490498511
"SRR1418581" 0.159178956897947 0.264850195936433 0 0.20511943497942 0.3708514121862
"SRR1418628" 0 0 0 0.793863169851124 0.206136830148876
"SRR1418650" 0 0 0 0 1
"SRR1418667" 0 0 0 9.70976015320244e-35 1
"SRR1418688" 0 0 0 0 1
"SRR1418707" 0 0 0 0.367501264563883 0.632498735436117
"SRR1418729" 0 0.0728823034018343 0.0940540556096779 7.81193289106143e-270 0.833063640988488
"SRR1418747" 0 0 0 0 1
"SRR1418795" 0 0 0 1 5.31826010292464e-217
"SRR1418818" 0 0 0 0 1
"SRR1418837" 0 0 0 1.69266426355318e-92 1
"SRR1418880" 0 0 0 0.267961461631414 0.732038538368586
"SRR1418902" 0 0 0 0 1
"SRR1418923" 0 0 0 0 1
"SRR1418946" 2.22044604925031e-16 0 0.333954972820031 0.429227532263847 0.236817494916122
"SRR1418968" 0 0 0 0.167475809666805 0.832524190333195
"SRR1418992" 0.249367387296786 0 0 0.750632612703214 0
"SRR1419015" 0 4.79260879455908e-290 0 0.435582950439681 0.564417049560319
"SRR1419039" 0 0 0 0 1
"SRR1419062" 0 0 0 0 1
"SRR1419086" 0 0.166134831494258 0 0.634390702944836 0.199474465560906
"SRR1419110" 1 0 0 0 0
"SRR1419131" 0 0.147943878238474 0.197340632813838 0.598621558135139 0.0560939308125488
"SRR1419148" 1.11022302462516e-16 0 0 0.131910104308861 0.868089895691139
"SRR1419166" 0 0 0 0.232711303613346 0.767288696386654
"SRR1419211" 0 0 0 5.76774387799152e-305 1
"SRR1419258" 0 0.169378229191096 0 0.830621770808904 0
"SRR1419279" 0 0 0 2.03895126803124e-187 1
"SRR1419297" 1.11022302462516e-16 0 0.333361587208706 0.666638412791294 0
"SRR1419318" 0 0 0 1 3.55125449080787e-30
"SRR1419342" 0 0 0.291397155761823 0.499744882417987 0.208857961820191
"SRR1419361" 0 1 0 0 0
"SRR1419385" 0 0 0 1 0
"SRR1419408" 0 0 0 0 1
"SRR1419429" 0.0546721693236016 0.386117473659991 0.00187490064016069 0.557335456376246 2.39441060820762e-307
"SRR1419476" 1.11022302462516e-16 0.485106254533779 0 0.514893745466221 0
"SRR1419495" 0 0.498091307090224 0 0.501908692909776 0
"SRR1419518" 0 0 0 0 1
"SRR1419561" 1.11022302462516e-16 0 0 0.756834022738412 0.243165977261587
"SRR1419593" 0.469953496739306 0 0 0.530046503260694 0
"SRR1419615" 0 0 0 0 1
"SRR1419638" 0 0 1 0 0
"SRR1419656" 1.11022302462516e-16 0 0 0.291752389987725 0.708247610012275
"SRR1419675" 0 0 0.333529159365017 0.430089011115137 0.236381829519846
"SRR1419692" 0 0 0 0 1
"SRR1419714" 2.22044604925031e-16 0 0 0.645799716459922 0.354200283540078
"SRR1419784" 1.11022302462516e-16 0 0 0.356637908378821 0.643362091621179
"SRR1419807" 0 0 0 8.22714852343729e-186 1
"SRR1419848" 0 0 0 1 0
"SRR1419869" 0 0.199252998369607 0 0.52380461086137 0.276942390769023
"SRR1419917" 0 0 0 0.496779456065356 0.503220543934644
"SRR1419941" 0 0 0 0.541517675288504 0.458482324711496
"SRR1419962" 0 0.499137735116624 0 0.500862264883376 0
"SRR1419985" 0 0 0.500259444627669 0.499740555372331 0
"SRR1420006" 0 0 0 0.155475344663109 0.844524655336891
"SRR1420026" 1 0 0 0 0
"SRR1420043" 0.220730244157089 0.430355619477876 0.000811171110239052 0.348102965254796 0
"SRR1420067" 0 0 0 0 1
"SRR1420109" 0 1 0 0 0
"SRR1420148" 0 0 0.400419371682893 0.176983323147425 0.422597305169682
"SRR1420169" 1.11022302462516e-16 0 0 0.56600807273104 0.43399192726896
"SRR1420191" 0 0 0 1 9.04757189397122e-26
"SRR1420215" 0 0 0 0 1
"SRR1420238" 0.500000000000074 0 0 3.69207191148159e-174 0.499999999999926
"SRR1420259" 2.22044604925031e-16 0.531099226580173 0 0.0745873765273102 0.394313396892516
"SRR1420276" 0 0 0 0 1
"SRR1420296" 0 0 0 0.37053598580591 0.62946401419409
"SRR1420344" 0 0.194010239228547 0 0.805989760771453 0
"SRR1420368" 0 0 0 1 0
"SRR1420391" 0 0 0.500045708295187 0.499954291704813 0
"SRR1420413" 0 0 0 1 1.85217413494741e-86
"SRR1420432" 0 0 0 0.0880463976762131 0.911953602323787
"SRR1420450" 0 0.354933426206014 0.245464922969996 0 0.39960165082399
"SRR1420493" 0 0 0 0.166546204300911 0.833453795699089
"SRR1420517" 1.11022302462516e-16 0 0 0.132662063283741 0.867337936716258
"SRR1420538" 0 0 0 0.453704103273893 0.546295896726107
"SRR1420558" 0 0 0 1.57654083945748e-227 1
"SRR1420582" 0 0.2 0 1.00336402524568e-165 0.8
"SRR1420606" 0 1 0 0 0
"SRR1420669" 2.22044604925031e-16 0 0 0.527693811805368 0.472306188194631
"SRR1420687" 0.48035078654204 0.51964921345796 0 0 0
"SRR1420710" 0.019776604017784 0 0 0.829058880282695 0.151164515699521
"SRR1420728" 0 0 0 0 1
"SRR1420750" 0 0.457045883403637 0.542954116596363 0 0
"SRR1420770" 0.184813058726294 0 0 0.680604082643771 0.134582858629935
"SRR1420791" 0 0 0 0.785604539830468 0.214395460169532
"SRR1420811" 0 0 0 0 1
"SRR1420832" 0 0.497859602945867 0 0.502140397054133 0
"SRR1420850" 0 0.25 0 0 0.75
"SRR1420873" 0.122527483840547 0.7956195532237 0.000916109466666567 0.0789094813646061 0.00202737210448063
"SRR1420891" 0 0 0 0 1
"SRR1420912" 0 0 0.0385273319238816 0.298978029283066 0.662494638793053
"SRR1420936" 0 0 0 0.582249972260666 0.417750027739334
"SRR1420960" 0.1367377802604 0 0 0.528428565007027 0.334833654732574
"SRR1420984" 0 0 0.200212268131583 0.330987492882914 0.468800238985504
"SRR1421031" 0.0396953592798877 0.224949251021404 0.178463037988422 0.434642090874083 0.122250260836203
"SRR1421048" 0 0.498384189489818 0 0.501615810510182 0
"SRR1421069" 0 0 0.400915314601286 0.344834831485801 0.254249853912912
"SRR1421140" 0 1 0 0 0
"SRR1421159" 0 0 0 0.236738367646781 0.763261632353219
"SRR1421177" 0 0 0 0 1
"SRR1421198" 0 0 0 1 4.09320223608928e-181
"SRR1421223" 0 0 0 0.307760296277316 0.692239703722684
"SRR1421241" 0 0 0 0.539802857905616 0.460197142094384
"SRR1421262" 0 0.333008381604422 0 0.467820227959104 0.199171390436474
"SRR1421284" 0 0 0 0 1
"SRR1421327" 0.166691859477398 0.572395691656311 0 0.260912448866292 0
"SRR1421351" 0.333335741204963 0 0 0 0.666664258795037
"SRR1421399" 0 0 0 0.345370117580807 0.654629882419193
"SRR1421420" 0 0.199292023975199 0 0.235250961994284 0.565457014030517
"SRR1421444" 0.333074586445638 0 0 0.555017575772759 0.111907837781603
"SRR1421462" 0.22535639175073 0.179233916035683 0.0218479842652488 0.573561707948338 0
"SRR1429144" 0 0 0 0 1
"SRR1429181" 1 0 0 0 0
"SRR1429203" 0 0 0 1 0
"SRR1429223" 0 0.14222959779359 0 0.420056764650294 0.437713637556116
"SRR1429244" 0 0 0 4.64295263503248e-139 1
"SRR1429265" 0 0.252921471569976 0 0.10477053910455 0.642307989325474
"SRR1429307" 0 0 0 0 1
"SRR1429329" 0 0 0 0 1
"SRR1429348" 0 0.161074849388524 0.17239469614061 1.96413770945203e-59 0.666530454470866
"SRR1429368" 0 0 0 0 1
"SRR1429408" 1.11022302462516e-16 0 0 0.663441671978676 0.336558328021324
"SRR1429429" 1.11022302462516e-16 0 0 0.365832646321091 0.634167353678909
"SRR1429468" 0 0 0 0.733621910303111 0.266378089696889
"SRR1429494" 0 0 0 1 5.21825117446233e-32
"SRR1429516" 0 0.155628356855652 0.188197484333278 0.176099995470113 0.480074163340957
"SRR1429540" 0 0.332988194519247 0 0.317015994289466 0.349995811191287
"SRR1429579" 1.11022302462516e-16 0 0 0.325266752296104 0.674733247703896
"SRR1429603" 0.138515877883677 0.14141168844557 0.14885910414175 0.571213329529002 3.38733176618428e-166
"SRR1429641" 0 0 0 1 0
"SRR1429660" 0 0 0.339937714605231 0.660062285394769 0
"SRR1429678" 0 0 0 0 1
"SRR1429701" 0.339929197948598 0.56474937174719 0 0.0329566872772555 0.0623647430269557
"SRR1429725" 1.11022302462516e-16 0 0.333834683068314 0 0.666165316931686
"SRR1429748" 0 0.0382287753902838 0 0.728896043633603 0.232875180976113
"SRR1429825" 0 0 0 0.541174254801586 0.458825745198414
"SRR1429846" 0 0 0 0.0905847634175369 0.909415236582463
"SRR1429869" 0.0349555572084241 0.298396131187176 0 0 0.6666483116044
"SRR1429891" 0 0 0 0 1
"SRR1429912" 0 0 0 1 0
"SRR1429935" 0 0 0 0 1
"SRR1429957" 0 0 0 0 1
"SRR1429979" 0 0 0 0 1
"SRR1430001" 0 0 0 0.0922776944299734 0.907722305570027
"SRR1430023" 0 0 0 0 1
"SRR1430066" 0 0.171511774970313 0 0.567798088250373 0.260690136779313
"SRR1430111" 0 0 0 0 1
"SRR1430133" 0 0.5 0 0 0.5
"SRR1430157" 0 0.0765931039634613 0 0.413637088743161 0.509769807293378
"SRR1430181" 0 0 0 0 1
"SRR1430226" 0 0 0 0.12801889341287 0.87198110658713
"SRR1430248" 0.485217322168439 0 0 0.514782677831561 0
"SRR1430288" 0 0 0 0.760863163701518 0.239136836298482
"SRR1430333" 1.11022302462516e-16 0.330711201457686 0 0.669288798542314 0
"SRR1430357" 0 0 0.25024087776606 0 0.74975912223394
"SRR1430375" 0 0 0 0.333362450451555 0.666637549548445
"SRR1430398" 0 0 0 0.845756224434543 0.154243775565457
"SRR1430444" 0 0 0 0.0990163198195897 0.90098368018041
"SRR1430468" 0 0 0 0.97683277578462 0.0231672242153802
"SRR1430507" 0 0 0 0.212282282918296 0.787717717081704
"SRR1430525" 1 0 0 0 0
"SRR1430549" 0 0.166050087955611 0 0.395853015046126 0.438096896998264
"SRR1430570" 0 0 1 0 0
"SRR1430591" 0 0 0 0 1
"SRR1430615" 0 0 0 0.272346280913792 0.727653719086208
"SRR1430639" 1.11022302462516e-16 0 0 0.331011186235805 0.668988813764194
"SRR1430658" 0 0 0 0.514097285050626 0.485902714949374
"SRR1430729" 0.043547968650236 0.64578608914816 0.0545161460783225 0.187229421992975 0.0689203741303058
"SRR1430753" 0 0 0 0.259730679018474 0.740269320981526
"SRR1430775" 0 0 0 0.417685247584177 0.582314752415823
"SRR1430794" 0 0 0 0 1
"SRR1430839" 0.447038830734924 0 0 0.552961169265076 7.05991074240864e-111
"SRR1430884" 0 0 0.500926443089998 0 0.499073556910002
"SRR1430910" 1.11022302462516e-16 0.344835030855473 0 0 0.655164969144527
"SRR1430928" 0 0 0 0.0483249726957155 0.951675027304285
"SRR1430991" 0 0 0 0 1
"SRR1431015" 0.332914723282973 0 0 0.319774752788441 0.347310523928586
"SRR1431037" 0 0 0 0 1
"SRR1431059" 0 0.0247829025202567 0.0565257188502986 0.713589403974012 0.205101974655432
"SRR1431083" 0 0 0 0 1
"SRR1431104" 0.234772694020977 0.453281763422648 0 0.311945542556376 0
"SRR1431121" 0.140380437445343 0.45369100274987 0.206016709363934 0 0.199911850440853
"SRR1431157" 0 0 0 1 2.69947888346615e-184
"SRR1431183" 0 0 0 0.376121507986984 0.623878492013016
"SRR1431205" 0 0 0 0.310266189958317 0.689733810041683
"SRR1431229" 0 0 0 1 0
"SRR1431248" 0 0.121093526866642 6.53582811481407e-234 0.143839850263709 0.735066622869649
"SRR1431270" 0 0.189312707741926 0.208370846064449 0.602316446193625 0
"SRR1431288" 0 0 0 0.433837665139299 0.566162334860701
"SRR1431326" 0 0 0.293820640453488 0.206672985691141 0.499506373855371
"SRR1431345" 0 1 0 0 0
"SRR1431366" 0 0 0 1 4.95303856333161e-263
"SRR1431385" 0 0 0 0.505206333135042 0.494793666864958
"SRR1431406" 0 0.0439183867474809 0.0474199742395083 0.823619346654072 0.0850422923589386
"SRR1431429" 1.11022302462516e-16 0 0 0.287204521417845 0.712795478582155
"SRR1431452" 0 0.167048012100589 0 0.440660114278083 0.392291873621328
"SRR1431475" 0 0.55905503290474 0 0.276583200405387 0.164361766689873
"SRR1431493" 0 0 0 0.0864213340562342 0.913578665943766
"SRR1431514" 0 0 0 1 0
"SRR1431535" 0 0 0 1 2.9587285658565e-62
"SRR1431569" 1.11022302462516e-16 0 0 0.650259879217809 0.349740120782191
"SRR1431602" 1.11022302462516e-16 0.320288521058425 0.347019944827154 0 0.332691534114421
"SRR1431625" 0 0 0 0 1
"SRR1431647" 0 0 0 0.274255048117064 0.725744951882936
"SRR1431670" 1.11022302462516e-16 0 0 0.129042256968611 0.870957743031389
"SRR1431717" 0 0 0 0.472968140526989 0.527031859473011
"SRR1431735" 0 0 0.186096380005299 0.372451032690661 0.44145258730404
"SRR1431757" 0.138654963640407 0.229872746778848 0 0.270448394048976 0.361023895531769
"SRR1431781" 2.22044604925031e-16 0 0 0.343415410463702 0.656584589536298
"SRR1431804" 0 0.5 2.63237767045848e-205 0 0.5
"SRR1431847" 0.0121616633476521 0.0149806600933318 0 0.929101953459908 0.0437557230991084
"SRR1431887" 0 0 1 0 0
"SRR1431906" 0 0.11139264485615 0 0.26177132905798 0.62683602608587
"SRR1431927" 0 0 0 1 0
"SRR1431969" 0 0.0298687788059293 0 0.970131221194071 2.22981560426692e-45
"SRR1431991" 0 0 0 0.476364533702921 0.523635466297079
"SRR1432032" 0 0.109336461242519 0 0.462238116280347 0.428425422477133
"SRR1432049" 0 0 0 1 0
"SRR1432085" 0 0 0 2.4519364166461e-114 1
"SRR1432106" 0 0 0 0 1
"SRR1432123" 0 0 0 0.816036612371487 0.183963387628513
"SRR1432145" 0 0 0.335367303381186 0.224265732977158 0.440366963641655
"SRR1432165" 0 2.10119159380665e-112 0.243617295553367 0.013369045513941 0.743013658932692
"SRR1432186" 0 0 0 1 0
"SRR1432207" 0 0 0 0.0171337149086495 0.98286628509135
"SRR1432231" 1.11022302462516e-16 0.230357744879308 0 0.504276146950876 0.265366108169816
"SRR1432253" 0.115795435860928 0.653529852097936 0 0.071264309564259 0.159410402476878
"SRR1432275" 0 0 0 4.86354862119731e-317 1
"SRR1432297" 0.0705382790441293 0.143558687124109 0 0.266553457752671 0.519349576079091
"SRR1432321" 0 0 0 0 1
"SRR1432343" 0 0 0 0 1
"SRR1432366" 0 0 0 9.14677983939782e-316 1
"SRR1432390" 0 0 0 1 7.398671860538e-83
"SRR1432430" 1.11022302462516e-16 0 0 0.0148412362616572 0.985158763738343
"SRR1432453" 0 0 0 0.380024868351436 0.619975131648564
"SRR1432476" 0 0 0 0.571181352341164 0.428818647658836
"SRR1432500" 0 0 0 2.78661308892907e-16 1
"SRR1432518" 0 0 0 1 0
"SRR1432542" 0 0.100956716909829 0.0806883643807456 0.481159845459927 0.337195073249498
"SRR1432563" 0 0.399370725227239 0 0.210573330974016 0.390055943798745
"SRR1432611" 0 0 0 0 1
"SRR1432629" 0 0 0 0.21992992125912 0.78007007874088
"SRR1432650" 1.11022302462516e-16 0.665770499794667 0 0.334229500205333 1.84367992030948e-104
"SRR1432673" 0 0 0 1 0
"SRR1432695" 0.119819760730719 0 0 0.1816469225811 0.69853331668818
"SRR1432719" 1.11022302462516e-16 0.761468536698471 0.0633275152305218 0.152301955339379 0.0229019927316284
"SRR1432743" 0 0 0 1 9.54560559434722e-151
"SRR1432783" 0 0 0 1 0
"SRR1432802" 0 0 0 0 1
"SRR1432823" 0 0 0.333443468400026 0 0.666556531599974
"SRR1432934" 0.0371165766790666 0.142336579243189 0.0472964408698843 0.438992145933611 0.334258257274249
"SRR1432958" 0 0 0 2.59139065867266e-281 1
"SRR1432980" 0 0 0 1 0
"SRR1433004" 0 0 0 1 2.04346105170612e-42
"SRR1433027" 0.24290158775775 0.258221444827217 0 0 0.498876967415033
"SRR1433044" 1.11022302462516e-16 0 0 0.309876512377027 0.690123487622973
"SRR1433066" 0 0 0 1 0
"SRR1433088" 0 0 0 1 0
"SRR1433171" 0 1.05221014553654e-76 0 1 0
"SRR1433193" 1 0 0 0 0
"SRR1433215" 0 0 0.250124021999079 0.28572548974798 0.464150488252941
"SRR1433232" 0.230346434082474 0.714477110970093 0.013638154098818 0.0238387936948167 0.0176995071537986
"SRR1433272" 0 0.247919152223388 0 0.747723721961105 0.00435712581550675
"SRR1433311" 0 0.333333333333333 0 0 0.666666666666667
"SRR1433329" 0 0 0 0 1
"SRR1433352" 0 0 0 0 1
"SRR1433374" 0.102923681803535 0.113190626986962 0.117062371510124 0.152813112292312 0.514010207407068
"SRR1433410" 0 0 0 0.270553752345302 0.729446247654698
"SRR1433431" 0 0 0 0.544106088931658 0.455893911068342
"SRR1433452" 0 0 0 0.242440714878639 0.757559285121361
"SRR1433476" 0 0.253996198085147 0 0.0764145748461845 0.669589227068668
"SRR1433538" 0 0 0 1 2.66161613497787e-103
"SRR1433576" 0 0 0 3.79072106141316e-252 1
"SRR1433623" 0 0 0 0 1
"SRR1433644" 0.0952928553777438 0.196630251206431 0.107326469524017 0.546220050169512 0.0545303737222955
"SRR1433708" 1.11022302462516e-16 0 0 0.272151556775282 0.727848443224718
"SRR1433729" 0 0.177712188224189 0 0.266269562412774 0.556018249363037
"SRR1433750" 0 0 0 1 3.01926019052212e-79
"SRR1433771" 0.0801616883307665 0.110890679329453 0 0.557537438470793 0.251410193868987
"SRR1433819" 0 0 0 0 1
"SRR1433841" 1.11022302462516e-16 0 0 0.41358925495639 0.58641074504361
"SRR1433860" 0 0 0 1 0
"SRR1433884" 0 0 0 0 1
"SRR1433902" 0.132808849874543 0.581299752197662 0 0.228062651148818 0.0578287467789765
"SRR1433926" 0 0 0 0.214242698747031 0.785757301252969
"SRR1433950" 0 0 0 0 1
"SRR1433971" 0 0 0.169417786178171 0.554455598684769 0.27612661513706
"SRR1433989" 0 0 0 1 0
"SRR1434009" 0 0.196615738379908 0 0.803384261620092 0
"SRR1434027" 0 0 0 9.76039482969336e-55 1
"SRR1434070" 2.22044604925031e-16 0 0 0.341613931301136 0.658386068698864
"SRR1434093" 0.335330118719987 0.391680652222222 0 0.272989229057791 0
"SRR1434117" 0 0 0 0.721048274679294 0.278951725320706
"SRR1434138" 0.313623084385769 0 0 0.686376915614231 0
"SRR1434161" 0.0649993781210313 0 0.15833385642461 0.654411627800674 0.122255137653685
"SRR1434182" 0 0 0 0.164219068047865 0.835780931952135
"SRR1434204" 0.440801784684439 0.208779461700934 2.0822868852298e-221 0.350418753614627 0
"SRR1434228" 0 0 0 9.15634191255363e-19 1
"SRR1434250" 0 0 0 0.448083265693774 0.551916734306226
"SRR1434271" 0 0 0 0 1
"SRR1434290" 1.11022302462516e-16 0 0 0.749861819233022 0.250138180766978
"SRR1434332" 0 0 0 0.679128892500737 0.320871107499263
"SRR1434376" 0 0 0 1 0
"SRR1434417" 0 0 0 1.42642378614715e-29 1
"SRR1434436" 0 0.499245260250159 0 0.262692059557906 0.238062680191935
"SRR1434460" 0 0.142257134595845 0 0.712620738411532 0.145122126992623
"SRR1434484" 0 0.5 0 0 0.5
"SRR1434502" 0.164307308066208 0.669980458955432 0 0.108171235713675 0.0575409972646849
"SRR1434568" 0 0 0 1.69107268048802e-170 1
"SRR1434586" 0 0.38812686477223 0.212313413126628 1.98398958212062e-204 0.399559722101142
"SRR1434610" 0 0 0 0.551890861394853 0.448109138605147
"SRR1434631" 0 0 0 0.644224003789243 0.355775996210757
"SRR1434650" 2.22044604925031e-16 0 0.333509972569905 0.29519687454807 0.371293152882025
"SRR1434671" 0 0.191938573577792 0.409069485644457 0 0.398991940777752
"SRR1434689" 0.178066590743453 0 0.210477867204135 0.401812628295951 0.209642913756461
"SRR1434712" 0 0 0 0 1
"SRR1434736" 0 0 0 0 1
"SRR1434760" 0 1 0 0 0
"SRR1434782" 0 0.120903315634565 0.128986852003315 0.115998554349101 0.634111278013019
"SRR1434803" 0 0.166957540699877 0 0.357177746469975 0.475864712830148
"SRR1434821" 0 0.250585427604062 0 1.35728233039288e-28 0.749414572395938
"SRR1434845" 0 0 0 1 9.90164002995991e-69
"SRR1434867" 0 0.333333333333333 0 0 0.666666666666667
"SRR1434889" 0 0 0.125598207187749 0.12464515745933 0.749756635352921
"SRR1434910" 0 0.5 0 0 0.5
"SRR1434955" 0 0 0 0.427449193438503 0.572550806561497
"SRR1434975" 0 1 0 0 0
"SRR1434999" 0 0 0 1 6.47630345992182e-216
"SRR1435020" 0 0 0 0 1
"SRR1435044" 0 0 0 1 0
"SRR1435090" 0 0.499652454357161 0 0.500347545642839 0
"SRR1435158" 0.154176821663288 0.767991945152508 0.00404137086430705 0.0567340704485526 0.0170557918713445
"SRR1435182" 0 0 0.255414151967465 0 0.744585848032535
"SRR1435206" 1.11022302462516e-16 0 0.142951969167131 0.235698217807588 0.621349813025281
"SRR1435229" 0 0 0 0 1
"SRR1435248" 0 0.11068170458795 0 0.33834491471872 0.55097338069333
"SRR1435272" 0 0.193940182222837 0.210413872141323 0 0.595645945635839
"SRR1435293" 0 0.0895172681246666 0.482541331129094 0.427941400746239 0
"SRR1435311" 0.5 1.24064106972251e-297 0 0 0.5
"SRR1435330" 1.11022302462516e-16 0 0.333416354716992 0.666583645283008 0
"SRR1435351" 0.142494842925562 0 0 0.706078695084162 0.151426461990276
"SRR1435372" 0.143428486258458 0 0.189985979285268 0 0.666585534456274
"SRR1435418" 0.335911030917449 0.339059311381825 0.00148053604238954 0.323549121658336 1.95574448125002e-54
"SRR1435442" 0 0 0 0.546107359799283 0.453892640200717
"SRR1435460" 0 0.164701446682497 0 0.706172953611437 0.129125599706066
"SRR1435484" 0 1 0 0 0
"SRR1435501" 0 0 0 1 0
"SRR1435560" 0 0 0 0 1
"SRR1435584" 0 0.100150600817605 0.146741450170391 0.580598530600733 0.172509418411271
"SRR1435602" 0 0 0 9.25014238950323e-70 1
"SRR1435626" 0.0783965872915284 0.59292645519732 0 0.119665275236549 0.209011682274603
"SRR1435643" 0.319107979605931 0.184027567248199 0 3.42644912789829e-220 0.49686445314587
"SRR1435667" 0 1 0 0 0
"SRR1435688" 0.0813481938450579 0.0461945918659296 0.0949412497055161 0.697569748648464 0.0799462159350324
"SRR1435712" 0.0669634894821245 0.130140364101944 0 0.142285449853622 0.66061069656231
"SRR1435730" 0.178989895428098 0 0 0.741989857622348 0.079020246949554
"SRR1435775" 0 0 0 0 1
"SRR1435797" 0 0 0 0.492464014342641 0.507535985657359
"SRR1435816" 1.11022302462516e-16 0.160785871255412 0.171348631924555 0.397595959228536 0.270269537591497
"SRR1435833" 0 0 0 2.53889609486519e-282 1
"SRR1435884" 0 0 1 0 0
"SRR1435901" 0 0 0 1 3.52527337383018e-238
"SRR1435923" 0 0 0 0.115892723290369 0.884107276709631
"SRR1435946" 0 0 0 0 1
"SRR1435963" 2.22044604925031e-16 0.14313029378917 0.189562635004371 0.328792544331065 0.338514526875394
"SRR1435982" 0 0 0 1 0
"SRR1436004" 0 0 0 0.607871283850707 0.392128716149293
"SRR1436021" 0 0 0.500040796791419 0.499959203208581 0
"SRR1436042" 0 0 0 0 1
"SRR1436065" 0 0.0994170729230336 0 0.629706271951352 0.270876655125614
"SRR1436085" 0 0 0.0219522569393309 0.862365389213712 0.115682353846957
"SRR1436106" 0 0 0.142930446774247 0 0.857069553225753
"SRR1436127" 0 0 0 0.129422007245075 0.870577992754925
"SRR1436169" 0 0 0 2.94604297877954e-275 1
"SRR1436207" 0 0 0 0.337465255702393 0.662534744297607
"SRR1436228" 0.333216652415901 0 0 0.666783347584099 0
"SRR1436262" 0 0 0 1 3.11163850140913e-26
"SRR1436300" 1.11022302462516e-16 0.157905655650466 0.048066019126661 0.376011538248396 0.418016786974477
"SRR1436323" 0.541282875235511 0.200236735395306 0 0.257669983598269 0.000810405770914225
"SRR1436347" 0 0.0468222126048248 0 0.853314627602061 0.0998631597931142
"SRR1436370" 0 0 0.00918056589605868 0.420694772603018 0.570124661500923
"SRR1436394" 0 0 0 0 1
"SRR1436444" 0.256251142071657 0.181204401100952 2.67428943017687e-159 0.550896151781956 0.0116483050454346
"SRR1436468" 0 0 0.200606100330643 0 0.799393899669357
"SRR1436490" 0.351393648555824 0 0 0 0.648606351444176
"SRR1436515" 0 0 0 1 0
"SRR1436539" 0 0 0.500330045404981 0.499669954595019 1.2479962822044e-204
"SRR1436563" 0 0 0 0.506496137761161 0.493503862238839
"SRR1436583" 0 0 0 0 1
"SRR1436605" 0 0.163003393706634 0.0882385764505007 0.264834451159081 0.483923578683785
"SRR1436674" 0 0 0 0.222341824320983 0.777658175679017
"SRR1436698" 0 0 0 0.490482826525395 0.509517173474605
"SRR1436740" 0.0735947731003176 0 0.289131309868817 0.161622698092123 0.475651218938743
"SRR1436763" 0 0 0 1 0
"SRR1436781" 0 0.134161179579387 0.151668107537624 1.98110251950859e-153 0.71417071288299
"SRR1436804" 0 0.112798335770051 0.230659813874082 0.404338374349492 0.252203476006375
"SRR1436822" 0 0.666125832567228 0 0.333874167432772 0
"SRR1436840" 0 0.242094250175958 0.257331347798684 0.426148665307946 0.0744257367174117
"SRR1436858" 1.11022302462516e-16 0.395805783378299 0 0.32086410781436 0.283330108807341
"SRR1436882" 0 0 0 0 1
"SRR1436904" 0 0.181744793573885 0 0.531833541051684 0.286421665374431
"SRR1436925" 0.00598827274208669 0.00564393902670888 0.0204324333775641 0.855475537929931 0.112459816923709
"SRR1437035" 1.11022302462516e-16 0 0 0.719914803697828 0.280085196302172
"SRR1437056" 1.11022302462516e-16 0 0 0.644179865684239 0.355820134315761
"SRR1437095" 0 0 0 1.28043330083733e-198 1
"SRR1437119" 0.429954880162538 0.154368935796624 0 0.415676184040839 0
"SRR1437163" 0 0.250235049563174 0 0.749764950436826 5.28100005007259e-213
"SRR1437186" 0 0 0 1 0
"SRR1437208" 0 0 0 4.79106463115038e-268 1
"SRR1437256" 2.22044604925031e-16 0 0.0160275548450513 0.930904155774525 0.053068289380424
"SRR1437306" 1.11022302462516e-16 0.481463215091977 0 0.167124658571358 0.351412126336665
"SRR1437324" 1.11022302462516e-16 0 0 0.0980116410009627 0.901988358999037
"SRR1437346" 0 0 0.500926443089998 0 0.499073556910002
"SRR1437369" 1.11022302462516e-16 0.273305967723676 0.392393055671384 0.33430097660494 0
"SRR1437390" 0.5 0 0 0 0.5
"SRR1437412" 0 0 1 0 0
"SRR1437430" 0 0 0 1 0
"SRR1437454" 0 0 0 0.500009498961205 0.499990501038795
"SRR1437472" 0 0 0 0 1
"SRR1437491" 0 0 0 0.399919868789765 0.600080131210235
"SRR1437514" 0 0 0 0.158178665929696 0.841821334070304
"SRR1437538" 0 0 0 0 1
"SRR1437555" 2.22044604925031e-16 0 0 0.991108453030158 0.00889154696984155
